varenummer;navn;poeng;konklusjon;date;url_aperitif
5378801;Vilarnau Brut Nature;85;En sødmefylt cava med god moden frukt, tåler 4-5 år. Godt kjøp.;2017-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/vilarnau-brut-nature/2012049
5387401;Ziereisen Blauer Spätburgunder 2014;85;En frisk og tørr vin som tåler 4-5 år. Godt kjøp.;2014-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/ziereisen-blauer-spatburgunder-2014/2012117
5390301;Gianni Tessari Soave 2018;85;En veldig god soave som tåler 3-4 år. Meget godt kjøp.;2017-årgang.                        Smakt 12. juni 2018;https://www.aperitif.no/pollisten/produkt/gianni-tessari-soave-2018/2012140
5398901;Le Plan des Moines La Cape Vacqueyras 2015;85;En litt varm vin som tåler 3-4 år. Godt kjøp.;2015-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/le-plan-des-moines-la-cape-vacqueyras-2015/2021040
5405001;Dom. Hatzimichalis Malagousia Oaked 2017;85;En ganske vellykket vin som tåler 5 år til. Meget godt kjøp.;2015-årgang.                        Smakt 25. august 2016;https://www.aperitif.no/pollisten/produkt/dom-hatzimichalis-malagousia-oaked-2017/2020684
5408001;Lornano Chianti Classico 2015;85;En litt stor og moden chianti som tåler 5-6 år. Godt kjøp.;2015-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/lornano-chianti-classico-2015/2020928
5413601;Höpler Grüner Veltliner 2018;85;God og frisk vin som tåler 2 år. Meget godt kjøp.;2015-årgang.                        Smakt 12. august 2016;https://www.aperitif.no/pollisten/produkt/hopler-gruner-veltliner-2018/2020920
5436301;Bersano San Pietro Realto Ruchè di Castagnole Monferrato 2017;85;En artig vin som tåler 4-5 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/bersano-san-pietro-realto-ruche-di-castagnole-monferrato-2017/2020934
5456201;Luz del Palacio 2013;85;En fyldig vin som er best nå, men tåler 3-4 år. Godt kjøp.;2013-årgang.                        Smakt 26. september 2016;https://www.aperitif.no/pollisten/produkt/luz-del-palacio-2013/2021265
8300901;Charles Frey Harmonie Pinot Noir 2016;85;En deilig og fruktig pinot som tåler 3-4 år. Godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/charles-frey-harmonie-pinot-noir-2016/2106695
8306001;Dom. des Miquettes Syrah 2016;85;En litt rustikk vin som tåler 4-5 år. Verd prisen.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/dom-des-miquettes-syrah-2016/2106740
8313701;Casa Boquera Semicrianza;85;En bærfruktig vin med bra struktur som tåler 4-5 år. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/casa-boquera-semicrianza/2106794
8325201;Normand Mäcon La Roche-Vineuse;85;En ganske så smaksrik og årgang- og alkoholpreget vin som tåler 4-5 år. Godt kjøp.;2015-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/normand-macon-la-roche-vineuse/2119414
8329801;Dom. Bott Frères Cremant d'Alsace Cuvée Nicole;85;En fruktig cremant med bra tørrhet. Tåler 4-5 år. Godt kjøp.;Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/dom-bott-freres-cremant-d-alsace-cuvee-nicole/2119569
8333308;Delorme Crémant de Bourgogne Brut (3x20cl);85;En god og fruktig cremant i miniutgave.;Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/delorme-cremant-de-bourgogne-brut-3x20cl/2184769
8345901;Adega de Penalva Dão Branco;85;En tørr og stofflig hvitvin som tåler 4-5 år. Meget godt kjøp.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/adega-de-penalva-dao-branco/2119344
8348701;Enio Ottaviani Strati;85;En artig litt gammeldags vin på en moderne måte. Tåler 4-5 år. Godt kjøp.;2017-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/enio-ottaviani-strati/2119172
8356201;Tinpot Hut Sauvignon Blanc;85;En frisk og intens vin som tåler 4-5 år. Meget godt kjøp.;2017-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/tinpot-hut-sauvignon-blanc/2119416
8357601;Brand Pet-Nat blanc;85;En tørr og fruktig lett bitter petnat som tåler 4-5 år. Godt kjøp.;2018-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/brand-pet-nat-blanc/2119282
8359501;La Barbatella Barbera d'Asti;85;En litt alkoholpreget barbera som tåler 5-6 år. Verd prisen.;2017-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/la-barbatella-barbera-d-asti/2119690
8359901;Le Salette Valpolicella Classico;85;En smaksrik valpo som tåler 4-5 år. Godt kjøp.;2018-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/le-salette-valpolicella-classico/2119694
8363701;A & A Sider fra Sandefjord Gravenstein;85;God, men har ikke fullkommen balanse.;2017-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/a-a-sider-fra-sandefjord-gravenstein/2119722
9739501;Serol Turbullent;85;En annerledes perlende vin som er best innen 2 år. Godt kjøp.;Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/serol-turbullent/314503
9749601;Guado al Tasso Scalabrone Bolgheri Rosato 2017;85;En god og skallpreget rose som tåler 2-3 år. Meget godt kjøp.;2017-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/guado-al-tasso-scalabrone-bolgheri-rosato-2017/284793
9777001;Ch. de Roquefort Petit Salé 2018;85;En god og mineralsk tørr hvitvin som tåler 2-3 år. Godt kjøp.;2018-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/ch-de-roquefort-petit-sale-2018/278474
9787801;Bovin Vranec 2013;85;En veldig drue- og stedstypisk vin som tåler 4-5 år. Meget godt kjøp.;2013-årgang.                        Smakt 31. mai 2017;https://www.aperitif.no/pollisten/produkt/bovin-vranec-2013/2012223
9823101;La Quercia Mastrobono Montepulciano d´Abruzzo Riserva 2009;85;En vin som er best innen 5 år. Verd prisen.;2007-årgang.                        Smakt  8. november 2017;https://www.aperitif.no/pollisten/produkt/la-quercia-mastrobono-montepulciano-d-abruzzo-riserva-2009/314943
9849001;Karl May Riesling Trocken 2018;85;En tørr og fruktig veldig fersk litt bitter riesling som tåler 3-4 år. Meget godt kjøp.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/karl-may-riesling-trocken-2018/314956
9874901;Stift Göttweig Furth Kremstal Grüner Veltliner 2018;85;En veldig aromatisk litt stor gruner som tåler 4-5 år. Godt kjøp.;2018-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/stift-gottweig-furth-kremstal-gruner-veltliner-2018/315060
9875102;Louis Eschenauer Sauternes 2017;85; En ukomplisert sauternes. Drikkes innen fem år. Meget godt kjøp. (2010) ;2010-årgang.                        Smakt 28. april 2013;https://www.aperitif.no/pollisten/produkt/louis-eschenauer-sauternes-2017/308285
9892201;Ch. Castera 2011;85;En fruktdreven bordeaux som tåler 4-5 år. Godt kjøp.;2012-årgang.                        Smakt 15. september 2018;https://www.aperitif.no/pollisten/produkt/ch-castera-2011/315121
9911801;Ch. Peybonhomme-les-Tours Cru Bourgeois 2016;85;En litt tørr men ok bordeaux som tåler 5-6 år. Godt kjøp.;2016-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/ch-peybonhomme-les-tours-cru-bourgeois-2016/307284
9913501;Quien Bordeaux 2015;85;En virkelig god billigbordeaux som tåler 5-6 år. Meget godt kjøp.;2015-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/quien-bordeaux-2015/285036
9926501;Zeni Valpolicella Ripasso Superiore Marogne 2016;85;En litt sødmefylt ripasso som tåler 6-7 år. Godt kjøp.;2016-årgang.                        Smakt 15. september 2018;https://www.aperitif.no/pollisten/produkt/zeni-valpolicella-ripasso-superiore-marogne-2016/315223
6849001;Cono Sur Single Vineyard Block no 21 Viento Mar Pinot Noir 2016;85;En god og rimelig chilensk pinot som tåler 3-4 år. Meget godt kjøp.;2015-årgang.                        Smakt  5. januar 2017;https://www.aperitif.no/pollisten/produkt/cono-sur-single-vineyard-block-no-21-viento-mar-pinot-noir-2016/2042009
6862101;Brunel de la Gardine Cairanne 2017;85;En litt søtlig utgave av denne vinen som tåler 4-5 år. Godt kjøp.;2018-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/brunel-de-la-gardine-cairanne-2017/2031668
6868701;Santa Duc Côtes du Rhône Les Vieilles Vignes Rouge 2016;85;En robust vin som tåler 3-4 år. Meget godt kjøp.;2015-årgang.                        Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/santa-duc-cotes-du-rhone-les-vieilles-vignes-rouge-2016/2031724
6868801;Santa Duc Cotes du Rhone Les Grands Calcaires Blanc 2015;85;En god om enn ikke superfrisk vin som tåler 2-3 år. Meget godt kjøp.;2015-årgang.                        Smakt 26. september 2016;https://www.aperitif.no/pollisten/produkt/santa-duc-cotes-du-rhone-les-grands-calcaires-blanc-2015/2031725
6878501;A.A. Badenhorst The Curator 2018;85;En saftig og god billigvin som tåler 2-3 år. Meget godt kjøp.;2018-årgang.                        Smakt 14. desember 2018;https://www.aperitif.no/pollisten/produkt/a-a-badenhorst-the-curator-2018/2042064
5874601;Enate Chardonnay-234 2018;85;En parfymert fyldig og litt moden vinstil som tåler 2 år. Godt kjøp.;2016-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/enate-chardonnay-234-2018/86576
5883101;Tenuta Ulisse Cerasuolo d'Abruzzo 2017;85;En veldig aromatisk rosé som er best innen neste år. Meget godt kjøp.;2015-årgang.                        Smakt 16. mai 2016;https://www.aperitif.no/pollisten/produkt/tenuta-ulisse-cerasuolo-d-abruzzo-2017/68753
5887201;Santa Sofia Montegradella Valpolicella Classico 2015;85;En lett sødmefylt, robust og lovende valpo som tåler 8 år. Verd prisen.;2015-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/santa-sofia-montegradella-valpolicella-classico-2015/78907
5887302;Santa Sofia Recioto di Soave 2013;85;En ganske god men langt fra den beste recioto som tåler 6-7 år. Verd prisen.;2013-årgang.                        Smakt 15. september 2018;https://www.aperitif.no/pollisten/produkt/santa-sofia-recioto-di-soave-2013/1949360
5903201;Erbaluna Rosso 2015;85;En litt ung vin som vil roe seg ned om kort tid. Godt kjøp.;2010-årgang.                        Smakt 23. august 2012;https://www.aperitif.no/pollisten/produkt/erbaluna-rosso-2015/76518
5936401;Kloster Eberbach Riesling Trocken 2017;85;En god ikke helt knusktørr riesling som tåler 3-4 år. Meget godt kjøp.;2018-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/kloster-eberbach-riesling-trocken-2017/87732
5941701;Cumulus Shiraz 2014;85;En frisk og god australsk shiraz med god karakter i tillegg. Tåler fint 4-5 år. Godt kjøp.;2011-årgang.                        Smakt 26. september 2016;https://www.aperitif.no/pollisten/produkt/cumulus-shiraz-2014/71127
5950001;Begali Lorenzo Valpolicella Classico 2015;85;En god valpolicella som tåler 3-4 år. Meget godt kjøp.;2015-årgang.                        Smakt 31. mai 2017;https://www.aperitif.no/pollisten/produkt/begali-lorenzo-valpolicella-classico-2015/1949400
5950101;Begali Lorenzo Valpolicella Classico Superiore Ripasso 2017;85;En sødmefylt valpo som tåler 4-5 år. Godt kjøp.;2017-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/begali-lorenzo-valpolicella-classico-superiore-ripasso-2017/1949401
7880001;Portal Frontaria Tinto 2014;85;En god og innsmigrende vin som tåler 5-6 år. Meget godt kjøp.;2014-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/portal-frontaria-tinto-2014/2075856
7896301;Mt. Difficulty Roaring Meg Pinot Gris 2016;85;En morsom om enn litt søt vin som tåler 3-4 år. Verd prisen.;2016-årgang.                        Smakt 27. oktober 2017;https://www.aperitif.no/pollisten/produkt/mt-difficulty-roaring-meg-pinot-gris-2016/2086041
7906401;Borgogno Langhe Rosso Pinin 2016;85;En god og leskende hverdagspiemonteser som tåler 2-3 år. Godt kjøp.;2016-årgang.                        Smakt 14. desember 2018;https://www.aperitif.no/pollisten/produkt/borgogno-langhe-rosso-pinin-2016/2085839
7909901;Louis de Vernier Organic Brut;85;En tørr klasisk brutstil som tåler 4-5 år. Meget godt kjøp.;Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/louis-de-vernier-organic-brut/2085871
7916001;Aune Lohmann Tinto 2016;85;En ung og litt fersk vin som tåelr 4-5 år. Godt kjøp.;2016-årgang.                        Smakt  8. september 2017;https://www.aperitif.no/pollisten/produkt/aune-lohmann-tinto-2016/2085831
7696501;Schiopetto Pinot Grigio 2016;85;En ganske druekaraktersterk vin som tåler 4-5 år. Verd prisen.;2015-årgang.                        Smakt 31. mai 2017;https://www.aperitif.no/pollisten/produkt/schiopetto-pinot-grigio-2016/2067961
7705801;Ratti Langhe Dolcetto Colombè 2018;85;En god og leskende dolcetto som tåler 2-3 år. Godt kjøp.;2016-årgang.                        Smakt  8. november 2017;https://www.aperitif.no/pollisten/produkt/ratti-langhe-dolcetto-colombe-2018/2068220
7712801;Bonnardot Hautes Côtes de Beaune En Cheignot 2016;85;En god litt robust chardonnay som tåler 3-4 år. Verd prisen.;2014-årgang.                        Smakt 31. mai 2017;https://www.aperitif.no/pollisten/produkt/bonnardot-hautes-cotes-de-beaune-en-cheignot-2016/2068250
7722901;Terra de Asorei Albarino 2016;85;En moden men god vinstil som tåler 2 år. Godt kjøp.;2016-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/terra-de-asorei-albarino-2016/2068294
7747201;Luca Bosio Barbera d'Asti 2017;85;En god rimelig barbera som er best innen 3-4 år. Meget godt kjøp.;2015-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/luca-bosio-barbera-d-asti-2017/2076159
7763401;Secret de Lunès Carignan Vieilles Vignes;85;En kul saftig og fruktdreven vin som tåler 3-4 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/secret-de-lunes-carignan-vieilles-vignes/2076087
7763501;Ch. Tour de Capet Saint-Emilion Grand Cru;85;En fyldig men noe bløt og litt alkoholpreget bordeaux som tåler 4-5 år. Verd prisen.;2012-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/ch-tour-de-capet-saint-emilion-grand-cru/2076086
7771301;Banfi l'Altra 2016;85;En god og saftig barbera som tåler 4 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/banfi-l-altra-2016/2075842
7771701;Guy Breton Cuvée Marylou Beaujolais Village 2018;85;En lett og leskende gamay nesten som en rosevin. Tåler 4-5 år. Godt kjøp.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/guy-breton-cuvee-marylou-beaujolais-village-2018/2076000
7775801;Casa de Mouraz air 2017;85;En slank og steinpreget vinho verde som tåler 4-5 år. Godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/casa-de-mouraz-air-2017/2076032
7778501;Delorme Bourgogne Hautes Côtes de Nuits 2017;85;En saftig vin som tåler 4-5 år. Godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/delorme-bourgogne-hautes-cotes-de-nuits-2017/2075631
7790501;Ch. l'Ermitage Epicuria 2015;85;En litt tørr vin pga eikebruken. Tåler 5 år. Verd prisen.;2015-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/ch-l-ermitage-epicuria-2015/2075951
7791201;Weingut Jakob Schneider Grauschiefer Riesling Trocken 2016;85;En god og fruktig riesling som tåler 4-5 år. Godt kjøp.;2016-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/weingut-jakob-schneider-grauschiefer-riesling-trocken-2016/2075781
7794501;Herència Altés Garnatxa Blanca 2018;85;En god og tørr spansk hvitvin med bra karakter som tåler 3-4 år. Godt kjøp.;2017-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/herencia-altes-garnatxa-blanca-2018/2076006
